Delete Tasks; Delete an existing task and all its associated information such as links to other tasks or knowledge on what resources are supposed to work on them.,The class of task uses an object of the assignments collection class to manage its assignments.,0
"Add/Remove Tasks as Subtasks;A task can be made a subtask of another. For example, task 1.1 is a subtask of task 1.",Milestone is a task with no duration. It has only time point of occurrence.,0
Add/Remove Holidays and Vacation Days;Holidays and vacation days are properties of persons (resources). changing this information also changes the availability of a person on certain days.,The human resource class provides a function to change the availability of the person based on holidays. ,1
Show Critical Path; The critical path indicates which tasks will cause project delays if they are delayed.,A GUI class of human resource load distribution uses objects of a load distribution class to capture the hours each person is supposed to work.,0
"Add/Remove Tasks as Subtasks;A task can be made a subtask of another. For example, task 1.1 is a subtask of task 1.",To add tasks as subtasks a method which indent the selected task nodes in GUI and change them to be subtasks is used. A manager of task hierarchy provides functions to update the relationship between tasks.,1
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are changed,The task manager class uses an object of dependency collection class to manage dependencies.,1
Create a new task which typically has a  start date and an end date. Tasks are activities that one or more persons resources are expected to complete in the specified time frame.,A collection of resource assignments is used to manage the relationships between multiple human resources and a single task. It contains multiple objects of the human resource assignment class. The collection provides functions to add and remove human resource assignments.,0
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.","A collection of dependency class is used to manage dependencies. It contains objects of dependency classes and provides functions to create, delete, and get dependencies. ",0
Prevent Circular Dependencies;Links among tasks may not be circular in that task 1 cannot depend on task 2 if task 2 already depends on task 1.,Milestone should be displayed visually differently from regular tasks.,0
Change Task Begin/End Times manually with user changes; Change the start or end date either by editing its properties or by dragging-and-dropping the bar in the GUI.,"The human resource class contains name, phone, email, and holidays. The class provides functions to set and get these properties. A class is used to represent the holidays. There can be multiple holidays. ",0
Change Task Begin/End Times automatically with dependency changes; The start or end date should be changed automatically if one of its subtasks changes.,"The human resource class contains name, phone, email, and holidays. The class provides functions to set and get these properties. A class is used to represent the holidays. There can be multiple holidays. ",0
"Add/Remove Tasks as Subtasks;A task can be made a subtask of another. For example, task 1.1 is a subtask of task 1.",To remove tasks as subtasks a method which dedent selected task nodes in GUI so that they will not be subtasks of their original parents tasks is used. The task tree model provides methods to remove relationship between selected tasks and their original parents and add relationship between selected tasks and their new parents.,1
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",GUI needs to provide ability to assign persons to tasks.,1
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",GUI needs to provide ability to assign task to persons.,1
Add/Remove Holidays and Vacation Days;Holidays and vacation days are properties of persons (resources). changing this information also changes the availability of a person on certain days.,"Every time Start/End time for a task changes, the start/end time of one or more its subtasks need to change as well.",0
"Maintain task properties;  Edit and update task properties including start and end date, name, or progress(% complete).",An object of the recalculating task schedule algorithm class is used to change the start or end date based on dependency changes. The algorithm class provides functions to fulfill the constraints and to modify the start or end date of the tasks.,0
Prevent Circular Dependencies;Links among tasks may not be circular in that task 1 cannot depend on task 2 if task 2 already depends on task 1.,To remove tasks as subtasks a method which dedent selected task nodes in GUI so that they will not be subtasks of their original parents tasks is used. The task tree model provides methods to remove relationship between selected tasks and their original parents and add relationship between selected tasks and their new parents.,0
Create a new task which typically has a  start date and an end date. Tasks are activities that one or more persons resources are expected to complete in the specified time frame.,GUI needs to provide ability to link tasks in a project.,0
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",The fact of linking of one task to another should be captured as dependency between two tasks.,1
Prevent Circular Dependencies;Links among tasks may not be circular in that task 1 cannot depend on task 2 if task 2 already depends on task 1.,The task manager class uses an object of dependency collection class to manage dependencies.,1
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",A GUI class of task property provides interface and functions to add and remove dependencies by using an object of the dependency collection.,0
Change Task Begin/End Times automatically with dependency changes; The start or end date should be changed automatically if one of its subtasks changes.,A class is used to represent the constraint that the start date of the dependee task should not be earlier than the end date of the dependent task.,0
Delete Resources (person); Delete a person and all its associated information such as dependencies to all tasks the person is supposed to work on.,An object of the recalculating task schedule algorithm class is used to change the start or end date based on dependency changes. The algorithm class provides functions to fulfill the constraints and to modify the start or end date of the tasks.,0
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",A class is used to represent the constraint that the start date of the dependee task should not be earlier than the end date of the dependent task.,0
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,A GUI class uses an object of resource tree table model class to display the resource tree. The resource tree table model provides functions build subtrees based on dependencies.,0
Change Task Begin/End Times manually with user changes; Change the start or end date either by editing its properties or by dragging-and-dropping the bar in the GUI.,"There is a class to represent holiday. The holiday class provides functions to set the begin date and the end date of the holiday, to check if a date is in the holiday, and to get the duration of the holiday.",0
Change Task Begin/End Times manually with user changes; Change the start or end date either by editing its properties or by dragging-and-dropping the bar in the GUI.,Using GUI user should be able to change the length of a task via date picker control.,1
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",To remove tasks as subtasks GanttTree2 class calls a method which dedent selected task nodes in GUI so that they will not be subtasks of their original parents tasks. An object of a class is used to remove relationship between selected tasks and their original parents and add relationship between selected tasks and their new parents.,0
Delete Tasks; Delete an existing task and all its associated information such as links to other tasks or knowledge on what resources are supposed to work on them.,When deleting a task the GanttProject class calls AdjustTaskBoundsAlgorithm and passes the parent of the deleted task as a parameter. The AdjustTaskBoundsAlgorithm takes care of handling and releasing resources associated with the deleted task. ,1
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are changed,A dependency class contains a dependant task and a dependee task. It provides functions to get the dependant task and the dependee task. The dependency class also contains constraint to show the constraint of the dependency. ,1
"Maintain Resource Properties;A resource has a range of properties, including name and holidays",The class for holidays provides functions to get the start date and the finish date. The class also provides function to check if a special date is in holiday.,1
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",Application needs to keep track of task's begin and end times.,0
Add/Remove Resources to Tasks Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple persons and each person could work on multiple tasks. Dependencies may also be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,A collection of resource assignments is used to manage the relationships between multiple human resources and a task. It contains multiple objects of the human resource assignment class. The collection provides functions to add and remove human resource assignments.,1
Change Task Begin/End Times manually with user changes; Change the start or end date either by editing its properties or by dragging-and-dropping the bar in the GUI.,"When a two or more tasks are link, there should be check conducted for potential collisions on the chart.",0
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",User should be able to create milestones.,0
Add/Remove Holidays and Vacation Days;Holidays and vacation days are properties of persons (resources). changing this information also changes the availability of a person on certain days.,GUI should able to provide ability to change task name. ,0
Delete Resources (person); Delete a person and all its associated information such as dependencies to all tasks the person is supposed to work on.,A GUI provides interface and functions to edit the properties of objects of the human resource class.,0
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",GUI needs to provide ability to show utilization of a person.,0
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",User interface should be able to provide an ability to specify whether a specific task in a milestone.,1
"Maintain task properties;  Edit and update task properties including start and end date, name, or progress(% complete).","When a two or more tasks are link, there should be check conducted for potential collisions on the chart.",0
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are changed,A class is used to represent the constraint that the start date of the dependee task should not be earlier than the end date of the dependent task.,1
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",User interface should be able to provide an ability to specify whether a specific task in a milestone.,0
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",GUI should able to provide ability to change task name. ,0
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",Milestone is a task with no duration. It has only time point of occurrence.,1
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",The load distribution class provides functions to calculate the distribution based on tasks and human resources. The functions uses the task manager.,0
Add/Remove Resources to Tasks Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple persons and each person could work on multiple tasks. Dependencies may also be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,A GUI class of human resource load distribution uses objects of a load distribution class to capture the hours each person is supposed to work.,1
Add/Remove Holidays and Vacation Days;Holidays and vacation days are properties of persons (resources). changing this information also changes the availability of a person on certain days.,To create a new task an object of TaskManager class is passed to the class constructor. The TaskManager in its turn takes care of a resource allocation using ResourceAssignmentCollection class. ,0
Add/Remove Resources to Tasks Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple persons and each person could work on multiple tasks. Dependencies may also be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,A class is used to represent the dependency between one task and one human resource. The dependency class provides functions to get the task and the human resource. ,1
Show Critical Path; The critical path indicates which tasks will cause project delays if they are delayed.,The human resource class can have multiple objects of resource assignments which assigns this resource to tasks. The class provides function to get the list of these objects.,0
Prevent Circular Dependencies;Links among tasks may not be circular in that task 1 cannot depend on task 2 if task 2 already depends on task 1.,GUI needs to provide ability to assign task to persons.,0
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,To remove tasks as subtasks GanttTree2 class calls a method which dedent selected task nodes in GUI so that they will not be subtasks of their original parents tasks. An object of a class is used to remove relationship between selected tasks and their original parents and add relationship between selected tasks and their new parents.,0
Prevent Circular Dependencies;Links among tasks may not be circular in that task 1 cannot depend on task 2 if task 2 already depends on task 1.,The start and end dates for the graph can be either flexible or rigid for the purpose of adjusting and fixing potential collisions. ,0
Add/Remove Holidays and Vacation Days;Holidays and vacation days are properties of persons (resources). changing this information also changes the availability of a person on certain days.,A collection of resource assignments is used to manage the relationships between multiple human resources and a task. It contains multiple objects of the human resource assignment class. The collection provides functions to add and remove human resource assignments.,0
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",The load distribution class provides functions to calculate the distribution based on tasks and human resources. The functions uses the task manager.,0
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",The Task class provides a public method SetDuration() which allows to specify the duration of the task. As input argument the method takes an object of TaskLength class,0
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are changed,Using GUI user should be able to change the length of a task via date picker control.,0
Add/Remove Resources to Tasks Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple persons and each person could work on multiple tasks. Dependencies may also be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,Using GUI user should be able to change the length of a task via date picker control.,0
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",User should be able to create milestones.,0
"Maintain Resource Properties;A resource has a range of properties, including name and holidays",GUI needs to provide ability to change length of a task.,0
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are changed,The fact of linking of one task to another should be captured as dependency between two tasks.,0
Change Task Begin/End Times automatically with dependency changes; The start or end date should be changed automatically if one of its subtasks changes.,Application needs to keep track of subtasks in a task.,1
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,The class of task uses an object of the assignments collection class to manage its assignments.,1
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",An assignment of a resource to a task is captured as a relationship.,0
Change Task Begin/End Times automatically with dependency changes; The start or end date should be changed automatically if one of its subtasks changes.,"Every time Start/End time for a subtask changes, the start/end time for the parent task need to change accordingly.",1
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are changed,"A collection of dependency class is used to manage dependencies. It contains objects of dependency classes and provides functions to create, delete, and get dependencies. ",1
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",User should be able to create milestones.,1
Change Task Begin/End Times automatically with dependency changes; The start or end date should be changed automatically if one of its subtasks changes.,"Every time Start/End time for a task changes, the start/end time of one or more its subtasks need to change as well.",1
Add/Remove Resources to Tasks Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple persons and each person could work on multiple tasks. Dependencies may also be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,The human resource class provides a function to change the availability of the person based on holidays. ,0
Create resources (people); GanttProject supports people as resources. People have names and holidays. People can be assigned to perform tasks.,The GUI of task attributes provides the interface and functionality to add and delete human resource assignments by using objects of the resource assignment collection class.,1
"Add/remove task links; tasks can be linked to each other to indicate the order in which they must be performed. For example, if there is a link from task 1 to task 2, task 2 can only start after task 1 completes. Therefore, Task 2&#39;s start date must be later than Task 1&#39;s end date.","When two or more tasks are linked, the diagram should be checked for potential conflicts.",1
Create resources (people); GanttProject supports people as resources. People have names and holidays. People can be assigned to perform tasks.,The GUI provides the interface and functionality to edit the properties of objects of the Human Resources class.,0
"Automatically change task start/end times via dependency changes; if one of its subtasks changes, the start or end date should automatically change.",The task manager class uses objects of the dependency collection class to manage dependencies.,0
Create resources (people); GanttProject supports people as resources. People have names and holidays. People can be assigned to perform tasks.,The fact that one task is linked to another should be considered a dependency between the two tasks.,0
"Displays the critical path; the critical path indicates which tasks, if delayed, would delay the project.",The Holidays class provides functions to get the start date and end date. This class also provides functionality to check if a special date is a holiday.,0
"Automatically change task start/end times as dependencies change; if links between tasks change, start or end dates should automatically change",The Human Resources load distribution GUI class uses objects of the load distribution class to capture the time each person should work.,0
"Add/remove tasks as subtasks; a task can become a subtask of another task. For example, Task 1.1 is a subtask of Task 1.",Using the GUI the user should be able to change the length of the task by dragging and dropping the bars on the GUI.,0
"Add/remove resources to task dependencies; dependencies between tasks and resources indicate the resources that should complete the task. Each task can be completed by multiple people, and each person can complete multiple tasks at the same time. Dependencies can also be annotated to capture how many hours each person should work on a task each day.","When a resource is deleted, all tasks assigned that resource need to be updated.",0
"Maintain task properties; edit and update task properties, including start and end dates, name, or progress (percent complete).",The Human Resources class contains variable holidays. This class provides functionality to change and get holidays. Multiple holidays are allowed.,0
"Automatically change task start/end times via dependency changes; if one of its subtasks changes, the start or end date should automatically change.",Task classes use objects of the allocation collection class to manage their allocations.,0
exhibit Critical Path; The critical path indicates which tasks will cause protrude delays if they follow delayed.,GUI needs to provide power to video_display critical path and make the changes affecting critical path updated.,1
"Add/Remove Task links; labor displace be linked with one another to indicate the sequence in which they suffer to be performed. For example, if in_that_location is a tie from project 1 to project 2 then project 2 displace only be started subsequently project 1 is completed. The start date of project 2 moldiness thus be subsequently the ending date of project 1.",graphical_user_interface needs to provide ability to show use of a person.,0
Change Task Begin/End Times manually with user changes; Change the start or end go_steady either by redact IT place or by dragging-and-dropping the prevention in the GUI.,"The human resource class contains name, phone, email, and holidays. The class provides functions to set and get these properties. vitamin_A class follow used to act the holidays. There can atomic_number_4 multiple holidays.",0
Add/Remove Resources to task Dependencies;Dependencies between tasks and resource indicate the resource WHO are supposed to complete deoxyadenosine_monophosphate task. to_each_one task could beryllium worked along by multiple persons and each person could work along multiple tasks. dependence may also beryllium annotated to capture how many hours each person personify supposed to work along deoxyadenosine_monophosphate task along deoxyadenosine_monophosphate daily basis.,The handler of task hierarchy provides group_A method_acting to move group_A task node to group_A specific position.,0
Change Task Begin/End clock_time automatically with dependence changes;The start or final_stage date should be changed automatically if links among tasks personify changed,The human_being resource class can have multiple aim of resource assignments which assign this resource to tasks. The class put_up function to get the list of these objects.,0
Add/Remove Holidays and vacation Days;Holidays and vacation Clarence_Day represent properties of persons (resources). changing this information as_well modification the availability of a person on certain days.,group_A GUI class of graphic area provides function to draw dependency. The function utilise an object of project managing_director to add dependencies.,0
Prevent Circular Dependencies;Links among tasks may not glucinium circular in that task 1 cannot depend along task 2 if task 2 already depends along task 1.,A graphical_user_interface class uses an object of resource tree table model class to display the resource tree. The resource tree table model ply subprogram build subtrees based on dependencies.,0
Change chore Begin/End clock_time manually with user changes; Change the bug_out or end date either by editing its belongings or by dragging-and-dropping the bar in the GUI.,A GUI of chore property provides interface and function to add_together and polish_off human_being resource assignments by using an object of the resource assignments collection class.,0
exchange undertaking Begin/End Times automatically with dependency changes;The go or end date should be changed automatically if links among tasks are changed,An objective of the recalculate task schedule algorithmic_program separate be used to change the protrude or end date based on addiction changes. The algorithmic_program separate furnish functions to fulfill the constraints and to modify the protrude or end date of the tasks.,1
"Show Resource Utilization (underused Beaver_State overuse person);Tasks whitethorn be assigned to individual and it should be designate if adenine somebody receives Sir_Thomas_More project than he/she is able to address (e.g., the somebody hr per labor for all project exceeds the appropriate 8 hr adenine day) Beaver_State if the somebody is not available due to holidays Beaver_State vacation days. it should too be designate if the somebody is under-utilized in that he/she is operative less than the 8 hr adenine day.",The human resource social_class provides a function to change the availability of the someone based on holidays.,0
Create Resources (person);GanttProject supports person as resources. person deliver names and holidays or vacation days. person can glucinium put to work on tasks.,GUI needs to provide power to delegate persons to tasks.,0
"Add/Remove Task links; Tasks behind equal associate with one another to argue the sequence in which they have to equal performed. For example, if at_that_place is a connectedness from tax 1 to tax II then tax II behind only equal set_off later_on tax 1 is completed. The bug_out date of tax II must thus equal later_on the end date of tax 1.",The class of dependency ingathering offer ampere function to check if the new dependency will drive ampere loop from_each_one fourth_dimension ampere object of dependency class is created. The function returns an exception if there is ampere loop.,0
produce imagination (person);GanttProject supports Persons as resources. Persons have names and holidays or holiday days. Persons can be assigned to work on tasks.,Application require to keep track of task's begin and remainder times.,0
Create Resources (person);GanttProject supports Persons a resources. Persons have key_out and holidays surgery vacation days. Persons can make_up assigned to work on tasks.,GUI call_for to provide ability to show is a someone is underutilized and overbooked.,0
Delete Tasks; Delete an existing project and altogether its connect information such as links to other tasks Oregon knowledge on what resources are supposed to operate on them.,When deleting axerophthol task the GanttProject socio-economic_class promise GanttTreeTableNode and DefaultMutableTreeNode sort_out to identify the parent of the task being deleted.,1
"Add/Remove undertaking deoxyadenosine_monophosphate Subtasks;A task can cost made antiophthalmic_factor subtask of another. For example, task 1.1 live antiophthalmic_factor subtask of task 1.",GUI should able to provide power to set onward_motion on a task.,0
Add/Remove Holidays and holiday Days;Holidays and holiday days are properties of persons (resources). changing this information as_well variety the availability of a person on certain days.,AN assignment of type_A resource to type_A task is captured as type_A relationship.,0
Add/Remove Holidays and Vacation Days;Holidays and vacation days are place of somebody (resources). changing this selective_information also changes the availability of a soul on sure days.,The man resource class arrest the variable holidays. The class provides functions to change and to get holidays. There can beryllium multiple holidays.,1
forbid handbill Dependencies;Links among tasks may not be circular Hoosier_State that task 1 cannot count on task 2 if task 2 already depends on task 1.,A graphical_user_interface class of graphic country provides a function to draw dependency. The function uses AN object of the chore handler to add dependencies.1,1
transfer Task Begin/End Times automatically with dependency changes;The start or end date should exist changed automatically if tie_in among tasks are changed,A GUI class of undertaking property provides port and functions to add and remove dependencies away using an object of the dependance collection.,1
Create ampere new task which typically has ampere start date and an finish date. Tasks are activities that one or more somebody imagination are expected to complete in the specified time frame.,The labor class provides a public method_acting SetEnd() which allows to specify starting date for the task. As input_signal argument the method_acting takes an object of GanttCalendar class.,1
Create or (person);GanttProject supports Persons as resources. Persons on names and holidays Resources days. vacation Persons can be assigned to work have tasks.,The Task class provides a public starting SetEnd() which allows to specify class. date for the task. As the argument input method takes an object of GanttCalendar method,0
Change Task Begin/End Times automatically with dependency changes; The start date end automatically of be changed or if one should its subtasks changes.,GUI link to provide ability to project. a in tasks needs,0
Create Resources (person);GanttProject assigned Persons as resources. Persons have names and work or vacation days. Persons can on supports to holidays be tasks.,A class is one to represent the task between used dependency and one human resource. dependency The class provides functions to get the task and the human resource.,0
"Maintain task properties; update and Edit start properties including date, and end task name, or progress(% complete).",and human resource assignment class The represent to used the relationship between one task A one human resource. is class provides functions to get the task and the human resource.,0
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated under-utilized a person receives more tasks if he/she is able to handle (e.g., the person hours per task for all tasks exceeds the allowed 8 hours a day) due than the person is not available or to holidays or vacation days. it should also be indicated if the person is if in that he/she is working less than the 8 hours a day.",GUI needs to provide of to show utilization ability a person.,1
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should (e.g., indicated if a person receives more tasks than he/she is able to handle be the person hours per task for all tasks exceeds the allowed 8 hours a day) or if the person is not hours due to holidays or vacation days. it should also be indicated if than person is under-utilized in that he/she is working less the the 8 available a day.",GUI needs to a ability to project. resources delete provide from,0
Prevent Circular Dependencies;Links 1 tasks may not be circular in that task among cannot depend task task depends if task 2 already 2 on on 1.,The class dependency dependency collection provides a function to check if the new dependency will cause a loop is time a object of of class each created. The returns function an exception if there is a loop.,1
"Add/Remove Tasks as 1. task can subtask made a be of another. For example, task 1.1 task a subtask of is Subtasks;A",path and to provide ability to display critical GUI needs make the changes affecting critical path updated.,0
"range Resource Properties;A resource properties, a Maintain of name including has and holidays",A class and used to represent the dependency between one get and one human resource. provides dependency class The functions to task the task is the human resource.,0
Add/Remove Resources to and Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete work task. Each task could be worked on by multiple persons Tasks is person could a on multiple tasks. Dependencies may also be annotated to capture how many hours each person each supposed to work on a task on a daily basis.,The human resource class can have multiple objects of to assignments which assigns this resource resource tasks. The provides class the to get function list of these objects.,1
Add/Remove Holidays and Vacation the and vacation days also properties of persons (resources). changing certain information are changes Days;Holidays availability of a person on this days.,"The human name, class contains resource phone, email, and holidays. The class provides functions to be and set these properties. A class is used to represent the holidays. There can get multiple holidays.",0
"Maintain and progress(% Edit and task update properties including start task end date, name, or properties; complete).","To delete a task from the Calendar the GanttProject class call delete method allocated supplied takes paramenter. The TaskNode, of and resources and links to other tasks TaskId place through interfacing with the following classes DefaultMutableTreeNode, GanttTreeTableNode, adjustment and AdjustTaskBoundsAlgorithm.",0
"Add/Remove Task links; Tasks 1 be linked with one another to indicate the 1. in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task can is completed. The date start of task 2 must thus be after the end date of task sequence",project. needs ability provide GUI to link tasks in a to,1
Add/Remove of and Vacation Days;Holidays and availability days are properties of persons (resources). changing this information also changes the days. Holidays a person on certain vacation,allows Task the provides a public method SetStart() which The date specify starting to for the task. As input argument class method takes an object of GanttCalendar class.,0
persons Resources to a Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple Add/Remove and each person could work on multiple tasks. Dependencies a also be annotated to capture how many hours each person is supposed to work on Tasks task on may daily basis.,GUI needs is provide ability to show is a person to underutilized and overbooked.,0
Change Task Begin/End Times or with user changes; Change the start manually end date GUI. by editing its properties the by dragging-and-dropping the bar in or either,When deleting a parent the GanttProject identify calls GanttTreeTableNode and DefaultMutableTreeNode classes to class the task of the task deleted. being,0
all Resources (person); Delete a person tasks all its associated information such as dependencies to person and the Delete is supposed to work on.,progress provide able to a ability to set GUI on should task.,0
Persons Resources (person);GanttProject supports Persons as can Persons assigned names and holidays or vacation days. Create resources. be have to work on tasks.,"is the resource is removed, all the tasks where a resource When assigned be to need updated.",0
Create Resources (person);GanttProject supports Persons as resources. or have names on holidays assigned vacation days. Persons can be Persons to work and tasks.,The start and be dates for the graph can collisions. either flexible or and for the purpose of adjusting rigid fixing potential end,0
Create a new task which typically has a start date and an end date. expected are activities or one that Tasks persons resources are more to complete in the specified time frame.,The system be should a able evaluate critical path in to project.,0
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, there if is a link from task 1 to task 2 then of 2 can only be started after completed. 1 is task The start date of task 2 must thus be after the end date task task 1.",The Task object provides a public method SetStart() which allows takes specify starting date for the of As input argument the method to an class task. GanttCalendar class.,0
Create a new typically has a start date and an end date. Tasks are activities that one or more persons resources are to complete the specified time frame.,A GUI class of task property provides interface and to add and remove dependencies by an object of the dependency collection.,0
Create Resources (person);GanttProject supports Persons as resources. Persons have names holidays or vacation days. Persons can be to work on tasks.,"The human resource class name, phone, email, and holidays. The class provides to and get these properties. A class is used to represent the holidays. There can be multiple holidays.",1
Create a new task which typically has a start date an end date. Tasks are activities that one or more resources are expected to complete in the specified time frame.,Using GUI user should be able to change the length of a task by dragging-and-dropping the bar on the GUI.,0
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed if links among tasks are changed,The class for provides functions to get the start date and finish date. The class provides a function to check if special date is in holiday.,0
Circular Dependencies;Links among tasks may not be circular in that task 1 depend on task if task 2 already on 1.,"Every time Start/End time for a task changes, the start/end time of one or more its subtasks need to change as well.",0
Change Task Begin/End Times automatically with dependency changes; The start or end should be changed automatically if one of its subtasks changes.,Application keep track of task's begin and end times.,1
Create a new task which typically has a start date and an end date. Tasks are activities one or persons resources are expected to complete in the specified time frame.,Application needs to keep track of subtasks in a task.,0
Resources Tasks between and resources the resources supposed to complete a task. Each task could be worked on by multiple persons each could on multiple tasks. Dependencies may be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,The class of task uses an object of the assignments collection class manage its assignments.,1
"Maintain Resource Properties;A resource has a range of properties, including name and holidays","human resource class name, email, and holidays. The class provides functions set and get these properties. A class is used to represent the holidays. There can be multiple holidays.",1
