0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
Change Task Begin/End Times manually with user changes; Change the start or end date either by editing its properties or by dragging-and-dropping the bar in the GUI.,The task manager class uses an object of dependency collection class to manage dependencies.,0.4054651081081644,0.3482374531411765,0.005121001550277543,0.018430232186734744,0.4054651081081644,0.08644545150586568,1.0334096525680445,0.0,10.713665807530706,3.98527437170599,0.8153846153846154,7.806814532345561,0.021322605684852,0.06794011018875866,0.469097325066744,0.08679214214282087,0.8835538821868603,4.174387269895637,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.0845086375898546,1.0986122886681098,0.30470022604982433,0.9732411889145737,0.0,3.669425695747895,1.3073952585298467,1.0,14.62984234285679,0.0014152946748764107,0.009195471770343086,0.01839883077339334,0.0685076217681674,0.2044719923853252,1.4469189829363254,0
Delete Resources (person); Delete a person and all its associated information such as dependencies to all tasks the person is supposed to work on.,An object of the recalculating task schedule algorithm class is used to change the start or end date based on dependency changes. The algorithm class provides functions to fulfill the constraints and to modify the start or end date of the tasks.,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.09547712524422193,1.0986122886681098,0.2668959229146602,3.984654941436034,0.34477494067625936,22.692133615582563,6.759145939408173,1.0,9.65379567059576,0.013959024188390063,0.04556608131031171,0.27918048376780125,0.0688627250351313,0.2042559023085092,4.174387269895637,0.4054651081081644,0.3482374531411765,0.005353774348017431,0.08974792018773738,1.0986122886681098,0.2893782676060881,0.9874467404117666,0.6470028027588327,3.1820700263994355,1.0739516694517706,1.0,8.891713962823616,0.002063009766121665,0.0158400679563675,0.05982728321752828,0.06004048623851144,0.15274806134298885,2.1400661634962708,0
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",Application needs to keep track of task's begin and end times.,0.4054651081081644,0.3482374531411765,0.0037994527631091445,0.04539230613710986,1.0986122886681098,0.17860970232399911,2.0351702829275764,0.0,22.692133615582563,4.950294897030674,1.0,10.93080285731863,0.013922351212000441,0.1645315260084549,0.7100399118120225,0.0859916161675197,0.22392907495367773,3.0757749812275272,0.4054651081081644,0.3482374531411765,0.0065435019809101935,0.0,0.0,0.0,0.7479372107632252,0.0,2.3710800114161823,1.0468660676817474,0.9411764705882353,13.700013422466762,0.0006097700292442364,0.003549015867984538,0.006707470321686601,0.04380315731424484,-0.13860564735319036,0.12516314295400618,0
Delete Resources (person); Delete a person and all its associated information such as dependencies to all tasks the person is supposed to work on.,Application needs to keep track of subtasks in a task.,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.09547712524422193,1.0986122886681098,0.2668959229146602,3.984654941436034,0.34477494067625936,22.692133615582563,6.759145939408173,1.0,9.65379567059576,0.013959024188390063,0.04556608131031171,0.27918048376780125,0.0688627250351313,0.2042559023085092,4.174387269895637,0.4054651081081644,0.3482374531411765,0.007361439728523968,0.040546510810816436,0.4054651081081644,0.1282193253348205,1.3548917393407414,0.41008348582475074,5.440397849691395,1.8363993737949034,1.0,10.861057554459077,0.002342075931012333,0.0158400679563675,0.023420759310123333,0.041517038789734825,0.12452616853603231,1.041453874828161,0
Prevent Circular Dependencies;Links among tasks may not be circular in that task 1 cannot depend on task 2 if task 2 already depends on task 1.,"Every time Start/End time for a subtask changes, the start/end time for the parent task need to change accordingly.",0.4054651081081644,0.3482374531411765,0.004907626485682645,0.01930786229086497,0.4054651081081644,0.08847974045567221,2.3719230308156303,0.0,12.12843586491514,4.070585067585017,0.9846153846153847,13.85192764811494,0.005873431095948024,0.04737038795018481,0.1233420530149085,0.07134680108375958,0.40181340213739764,3.0757749812275272,0.4054651081081644,0.3482374531411765,0.005121001550277543,0.05406201441442192,0.4054651081081644,0.14266929461123756,1.1370953815326108,0.5671071688554731,5.440397849691395,1.5530360022017458,1.0,12.224950764498905,0.002428053982353545,0.01390947175782442,0.03642080973530318,0.05033898865072317,0.258292802470555,2.1400661634962708,0
Prevent Circular Dependencies;Links among tasks may not be circular in that task 1 cannot depend on task 2 if task 2 already depends on task 1.,"Every time Start/End time for a task changes, the start/end time of one or more its subtasks need to change as well.",0.4054651081081644,0.3482374531411765,0.004907626485682645,0.01930786229086497,0.4054651081081644,0.08847974045567221,2.3719230308156303,0.0,12.12843586491514,4.070585067585017,0.9846153846153847,13.85192764811494,0.005873431095948024,0.04737038795018481,0.1233420530149085,0.07134680108375958,0.40181340213739764,3.0757749812275272,0.4054651081081644,0.3482374531411765,0.005121001550277543,0.040546510810816436,0.4054651081081644,0.124799527033453,1.3991685143460872,1.107572845517275,5.440397849691395,1.4974853777785886,1.0,10.044053440942553,0.0025441812842110253,0.0158400679563675,0.05088362568422051,0.05175841096906118,0.3364490212779162,2.1400661634962708,0
Add/Remove Resources to Tasks Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple persons and each person could work on multiple tasks. Dependencies may also be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,A GUI class of graphic area provides a function to draw dependency. The function uses an object of the task manager to add dependencies.1,0.4054651081081644,0.3482374531411765,0.005353774348017431,0.04657420743620582,1.0986122886681098,0.19018526755956763,2.2662285575690335,0.0,22.692133615582563,5.315324401560201,1.0,10.024436512664808,0.014797128491222163,0.1645315260084549,0.6066822681401087,0.08240167419424448,0.3217126948983062,4.174387269895637,0.4054651081081644,0.3482374531411765,0.004907626485682645,0.14324546635964516,1.0986122886681098,0.3399850947561568,1.0186720985051512,0.0,5.440397849691395,1.543599401316635,1.0,13.444429711159541,0.0011887677705073021,0.011530246627579484,0.024964123180653344,0.04425085569063422,0.04910524845962196,0.8591323180342063,0
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,The task manager class uses an object of dependency collection class to manage dependencies.,0.4054651081081644,0.3482374531411765,0.004711321426255339,0.0,0.0,0.0,2.0891611464776836,0.0,15.567157888279706,5.671138405739943,1.0,12.587647720151502,0.017037321830690746,0.09363866433057376,0.35778375844450566,0.07732984717282712,0.3965989297760113,2.7880929087757464,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.0845086375898546,1.0986122886681098,0.30470022604982433,0.9732411889145737,0.0,3.669425695747895,1.3073952585298467,1.0,14.62984234285679,0.0014152946748764107,0.009195471770343086,0.01839883077339334,0.0685076217681674,0.2044719923853252,1.4469189829363254,0
"Maintain task properties;  Edit and update task properties including start and end date, name, or progress(% complete).",The class of dependency collection provides a function to check if the new dependency will cause a loop each time a object of dependency class is created. The function returns an exception if there is a loop. ,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.0,0.0,0.0,1.975603602227625,0.0,10.67205174836497,3.665450451988904,0.9230769230769231,10.267285995666771,0.007989216341027311,0.03702258562909781,0.11983824511540966,0.06868317391875325,0.35517270293934505,3.481240089335692,0.4054651081081644,0.3482374531411765,0.005121001550277543,0.11569826129048263,1.0986122886681098,0.3094940096418562,0.863471728031527,0.15881368855885572,5.440397849691395,1.3567634993552948,1.0,9.01888906398306,0.0038409482504056193,0.02878183233364494,0.0998646545105461,0.06317456270776667,0.2689535828998887,2.833213344056216,0
Add/Remove Holidays and Vacation Days;Holidays and vacation days are properties of persons (resources). changing this information also changes the availability of a person on certain days.,GUI needs to provide ability to display critical path and make the changes affecting critical path updated.,0.4054651081081644,0.3482374531411765,0.004907626485682645,0.0337887590090137,0.4054651081081644,0.11447490367409945,1.9697069425403144,0.0,22.692133615582563,6.437503716378274,1.0,16.522912108605738,0.020561734332689492,0.1645315260084549,0.4934816239845478,0.09512200014733516,0.28682868339627526,3.0757749812275272,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.028961793436297456,0.4054651081081644,0.10836510834514342,0.6151495320131574,0.0,2.3710800114161823,0.9540402376736666,0.9411764705882353,10.940247868582727,0.0063414872467096135,0.02878183233364494,0.0887808214539346,0.05174358130144066,0.752172899303317,2.833213344056216,0
Create a new task which typically has a  start date and an end date. Tasks are activities that one or more persons resources are expected to complete in the specified time frame.,The system should be able to evaluate critical path in a project.,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.06365141682948129,1.0986122886681098,0.22082976613039174,3.2851986101714443,1.6027743193892598,22.692133615582563,6.212166377775117,1.0,8.016512234531831,0.017248187607489873,0.1645315260084549,0.5174456282246962,0.08291351736351738,0.30461057116700585,2.5649493574615367,0.4054651081081644,0.3482374531411765,0.006199107139809657,0.0337887590090137,0.4054651081081644,0.1170476946566247,1.2733659344633619,0.6675241069141074,5.440397849691395,1.6913765930901994,1.0,8.187890733917243,0.006017668223294188,0.02878183233364494,0.07221201867953025,0.052886911043819644,0.4767464782032711,2.833213344056216,0
"Maintain task properties;  Edit and update task properties including start and end date, name, or progress(% complete).",The human resource class contains the variable holidays. The class provides functions to change and to get holidays. There can be multiple holidays. ,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.0,0.0,0.0,1.975603602227625,0.0,10.67205174836497,3.665450451988904,0.9230769230769231,10.267285995666771,0.007989216341027311,0.03702258562909781,0.11983824511540966,0.06868317391875325,0.35517270293934505,3.481240089335692,0.4054651081081644,0.3482374531411765,0.0058891517828191745,0.022525839339342466,0.4054651081081644,0.09556904249260655,0.7772306612177264,0.15881368855885572,2.3710800114161823,0.9206281698037206,1.0,12.33994996979661,0.0014943001616916432,0.008103770702506782,0.026897402910449578,0.051911808149198574,0.11315997707661452,1.041453874828161,0
"Add/Remove Tasks as Subtasks;A task can be made a subtask of another. For example, task 1.1 is a subtask of task 1.","There is a class to represent holiday. The holiday class provides functions to set the begin date and the end date of the holiday, to check if a date is in the holiday, and to get the duration of the holiday.",0.4054651081081644,0.3482374531411765,0.004907626485682645,0.08847514098683966,1.0986122886681098,0.27819478955522875,4.373793288313306,0.0,22.692133615582563,6.737962404367918,1.0,13.936758570098748,0.002933009246996608,0.021012596738173264,0.04986115719894234,0.06693937494796334,0.026556420505040423,0.7512109815147064,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.07956427103685161,1.0986122886681098,0.2452878975004057,1.0928997916399372,0.44731013214328413,5.440397849691395,1.384075743947191,1.0,11.38342725732645,0.0010838260113325354,0.00870277264924362,0.02601182427198085,0.04595743576140729,0.02090917650287074,0.7537718023763802,0
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",The human resource class provides a function to change the availability of the person based on holidays. ,0.4054651081081644,0.3482374531411765,0.0037994527631091445,0.04539230613710986,1.0986122886681098,0.17860970232399911,2.0351702829275764,0.0,22.692133615582563,4.950294897030674,1.0,10.93080285731863,0.013922351212000441,0.1645315260084549,0.7100399118120225,0.0859916161675197,0.22392907495367773,3.0757749812275272,0.4054651081081644,0.3482374531411765,0.0058891517828191745,0.05068313851352055,0.4054651081081644,0.13849270000329486,1.3160245636812853,1.1951082858704325,5.440397849691395,1.5195061724909948,1.0,11.02448626846496,0.0023213635739432457,0.012425661371591165,0.03714181718309193,0.050711678351566244,0.15017201117821177,1.4469189829363254,0
Prevent Circular Dependencies;Links among tasks may not be circular in that task 1 cannot depend on task 2 if task 2 already depends on task 1.,GUI needs to provide ability to assign task to persons.,0.4054651081081644,0.3482374531411765,0.004907626485682645,0.01930786229086497,0.4054651081081644,0.08847974045567221,2.3719230308156303,0.0,12.12843586491514,4.070585067585017,0.9846153846153847,13.85192764811494,0.005873431095948024,0.04737038795018481,0.1233420530149085,0.07134680108375958,0.40181340213739764,3.0757749812275272,0.4054651081081644,0.3482374531411765,0.006928413862140205,0.0,0.0,0.0,0.8135728423173022,0.2845448593951018,2.9623291238746514,1.173003963803042,0.9411764705882353,13.208407222453724,0.0037812465526421406,0.012425661371591165,0.030249972421137125,0.04755613178390924,0.33835840156433444,0.5306282510621703,0
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,GUI needs to provide ability to assign persons to tasks.,0.4054651081081644,0.3482374531411765,0.004711321426255339,0.0,0.0,0.0,2.0891611464776836,0.0,15.567157888279706,5.671138405739943,1.0,12.587647720151502,0.017037321830690746,0.09363866433057376,0.35778375844450566,0.07732984717282712,0.3965989297760113,2.7880929087757464,0.4054651081081644,0.3482374531411765,0.006928413862140205,0.0,0.0,0.0,0.6378574631835864,0.448682680569763,2.3710800114161823,0.7692736866929977,0.7058823529411765,11.632408798527608,0.004600147437328039,0.012425661371591165,0.03680117949862431,0.055623044178977066,0.6395376625253539,1.4469189829363254,0
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",GUI needs to provide ability to show utilization of a person.,0.4054651081081644,0.3482374531411765,0.004206536987727981,0.06995708822215228,1.0986122886681098,0.2455441032605446,2.3524505342091,0.0,22.692133615582563,5.301498019210325,1.0,9.256222577727222,0.014429046378930083,0.13724614291357753,0.6204489942939936,0.07076784310372086,0.21962860793032024,3.481240089335692,0.4054651081081644,0.3482374531411765,0.0058891517828191745,0.040546510810816436,0.4054651081081644,0.1282193253348205,1.0134637832277786,0.13890412105402924,5.440397849691395,1.7697346176646642,1.0,14.149483261117297,0.0028915316457439047,0.012425661371591165,0.02891531645743905,0.04088656445945557,0.0895520019790764,1.041453874828161,0
Add/Remove Resources to Tasks Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple persons and each person could work on multiple tasks. Dependencies may also be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,GUI needs to provide ability to show is a person is  underutilized and overbooked.,0.4054651081081644,0.3482374531411765,0.005353774348017431,0.04657420743620582,1.0986122886681098,0.19018526755956763,2.2662285575690335,0.0,22.692133615582563,5.315324401560201,1.0,10.024436512664808,0.014797128491222163,0.1645315260084549,0.6066822681401087,0.08240167419424448,0.3217126948983062,4.174387269895637,0.4054651081081644,0.3482374531411765,0.0058891517828191745,0.12533978306468951,1.0986122886681098,0.32791769755691424,1.161278916609359,0.2845448593951018,5.440397849691395,1.6387352417926129,1.0,11.244712067189827,0.0024934189798259264,0.012425661371591165,0.02992102775791112,0.04675991533553599,0.25663543988920123,1.041453874828161,0
Add/Remove Holidays and Vacation Days;Holidays and vacation days are properties of persons (resources). changing this information also changes the availability of a person on certain days.,To create a new task an object of TaskManager class is passed to the class constructor. The TaskManager in its turn takes care of a resource allocation using ResourceAssignmentCollection class. ,0.4054651081081644,0.3482374531411765,0.004907626485682645,0.0337887590090137,0.4054651081081644,0.11447490367409945,1.9697069425403144,0.0,22.692133615582563,6.437503716378274,1.0,16.522912108605738,0.020561734332689492,0.1645315260084549,0.4934816239845478,0.09512200014733516,0.28682868339627526,3.0757749812275272,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.11569826129048263,1.0986122886681098,0.3094940096418562,1.0632518874783665,0.0,5.440397849691395,1.4812605948135376,1.0,13.934714138298798,0.0010163434891911943,0.008231673188422044,0.026424930718971056,0.045470709720752726,0.034504434645403606,1.041453874828161,0
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",The Task class provides a public method SetStart() which allows to specify starting date for the task. As input argument the method takes an object of GanttCalendar class. ,0.4054651081081644,0.3482374531411765,0.004206536987727981,0.06995708822215228,1.0986122886681098,0.2455441032605446,2.3524505342091,0.0,22.692133615582563,5.301498019210325,1.0,9.256222577727222,0.014429046378930083,0.13724614291357753,0.6204489942939936,0.07076784310372086,0.21962860793032024,3.481240089335692,0.4054651081081644,0.3482374531411765,0.004711321426255339,0.07344394249555533,1.0986122886681098,0.23626328861483,0.8678602885084129,0.0,5.440397849691395,1.3661764468535966,1.0,14.164387493540998,0.0008373928990601584,0.005146618689578261,0.02177221537556412,0.04735320767232307,0.11415890363955347,1.041453874828161,0
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,The Task class provides a public method SetEnd() which allows to specify starting date for the task. As input argument the method takes an object of GanttCalendar class.,0.4054651081081644,0.3482374531411765,0.004711321426255339,0.0,0.0,0.0,2.0891611464776836,0.0,15.567157888279706,5.671138405739943,1.0,12.587647720151502,0.017037321830690746,0.09363866433057376,0.35778375844450566,0.07732984717282712,0.3965989297760113,2.7880929087757464,0.4054651081081644,0.3482374531411765,0.004711321426255339,0.07344394249555533,1.0986122886681098,0.23626328861483,0.8678602885084129,0.0,5.440397849691395,1.3661764468535966,1.0,14.034144657367657,0.0008373928990601584,0.005146618689578261,0.02177221537556412,0.04735320767232307,0.11415890363955347,1.041453874828161,0
Prevent Circular Dependencies;Links among tasks may not be circular in that task 1 cannot depend on task 2 if task 2 already depends on task 1.,The Task class provides a public method SetDuration() which allows to specify the duration of the task. As input argument the method takes an object of TaskLength class,0.4054651081081644,0.3482374531411765,0.004907626485682645,0.01930786229086497,0.4054651081081644,0.08847974045567221,2.3719230308156303,0.0,12.12843586491514,4.070585067585017,0.9846153846153847,13.85192764811494,0.005873431095948024,0.04737038795018481,0.1233420530149085,0.07134680108375958,0.40181340213739764,3.0757749812275272,0.4054651081081644,0.3482374531411765,0.004711321426255339,0.08302358716888864,1.0986122886681098,0.25020135527501025,0.8596185828044732,0.0,5.440397849691395,1.4327665333030213,1.0,13.087882745105214,0.0007699322806511495,0.005146618689578261,0.01770844245497644,0.04571963021392103,0.10022300266020091,1.041453874828161,0
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.","To delete a task from the Calendar the GanttProject class call delete method and supplied TaskId paramenter. The adjustment of allocated resources and links to other tasks takes place through interfacing with the following classes DefaultMutableTreeNode, GanttTreeTableNode, TaskNode, and AdjustTaskBoundsAlgorithm.",0.4054651081081644,0.3482374531411765,0.0037994527631091445,0.04539230613710986,1.0986122886681098,0.17860970232399911,2.0351702829275764,0.0,22.692133615582563,4.950294897030674,1.0,10.93080285731863,0.013922351212000441,0.1645315260084549,0.7100399118120225,0.0859916161675197,0.22392907495367773,3.0757749812275272,0.4054651081081644,0.3482374531411765,0.005353774348017431,0.034754152123556946,0.4054651081081644,0.11516370362834907,0.7431742651370378,0.0,5.440397849691395,1.1958095460458174,1.0,14.160436869177845,0.0013814351327306805,0.0158400679563675,0.04835022964557382,0.05033901542042943,0.11740349590559739,1.7346010553881064,0
Create a new task which typically has a  start date and an end date. Tasks are activities that one or more persons resources are expected to complete in the specified time frame.,When deleting a task the GanttProject class calls GanttTreeTableNode and DefaultMutableTreeNode classes to identify the parent of the task being deleted.,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.06365141682948129,1.0986122886681098,0.22082976613039174,3.2851986101714443,1.6027743193892598,22.692133615582563,6.212166377775117,1.0,8.016512234531831,0.017248187607489873,0.1645315260084549,0.5174456282246962,0.08291351736351738,0.30461057116700585,2.5649493574615367,0.4054651081081644,0.3482374531411765,0.005353774348017431,0.04505167867868493,0.4054651081081644,0.13111964456725062,0.9528135756724178,0.0,5.440397849691395,1.5436279290975292,1.0,14.604042521934256,0.0012645001993545988,0.0158400679563675,0.02276100358838278,0.04064726220997408,0.0369363528002883,0.5306282510621703,0
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",When deleting a task the GanttProject class calls AdjustTaskBoundsAlgorithm and passes the parent of the deleted task as a parameter. The AdjustTaskBoundsAlgorithm takes care of handling and releasing resources associated with the deleted task. ,0.4054651081081644,0.3482374531411765,0.0037994527631091445,0.04539230613710986,1.0986122886681098,0.17860970232399911,2.0351702829275764,0.0,22.692133615582563,4.950294897030674,1.0,10.93080285731863,0.013922351212000441,0.1645315260084549,0.7100399118120225,0.0859916161675197,0.22392907495367773,3.0757749812275272,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.032437208648653154,0.4054651081081644,0.1122682047530645,0.9458216615031246,0.0,5.440397849691395,1.4412523814325742,1.0,13.001637928328602,0.001610968769447847,0.0158400679563675,0.040274219236196174,0.05786038149961883,0.05795562236454888,1.2237754316221154,0
Add/Remove Holidays and Vacation Days;Holidays and vacation days are properties of persons (resources). changing this information also changes the availability of a person on certain days.,GUI should able to provide ability to change task name. ,0.4054651081081644,0.3482374531411765,0.004907626485682645,0.0337887590090137,0.4054651081081644,0.11447490367409945,1.9697069425403144,0.0,22.692133615582563,6.437503716378274,1.0,16.522912108605738,0.020561734332689492,0.1645315260084549,0.4934816239845478,0.09512200014733516,0.28682868339627526,3.0757749812275272,0.4054651081081644,0.3482374531411765,0.0058891517828191745,0.0,0.0,0.0,0.9408701676689838,0.3636580966745311,2.9623291238746514,1.0713164974735259,0.9411764705882353,11.489638356732108,0.004500589845381786,0.012425661371591165,0.040505308608436076,0.06082181539204995,0.5163333955324596,1.7346010553881064,0
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are changed,GUI should able to provide ability to change start/end date of a task.,0.4054651081081644,0.3482374531411765,0.005353774348017431,0.0,0.0,0.0,2.26805094955514,2.4469436762748065,6.423172790926732,2.4148999454207076,0.8307692307692308,9.941435197022424,0.007832459762920754,0.027588387473790242,0.15664919525841509,0.07006388987256328,0.3927273585574665,3.0757749812275272,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.0337887590090137,0.4054651081081644,0.1170476946566247,1.2497920154490396,0.7840660483246389,5.440397849691395,1.5241454299095731,1.0,10.519596501292845,0.004035839311799662,0.012425661371591165,0.04843007174159594,0.05509187871325098,0.36085377132005925,1.7346010553881064,0
Delete Resources (person); Delete a person and all its associated information such as dependencies to all tasks the person is supposed to work on.,GUI should able to provide ability to set progress on a task.,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.09547712524422193,1.0986122886681098,0.2668959229146602,3.984654941436034,0.34477494067625936,22.692133615582563,6.759145939408173,1.0,9.65379567059576,0.013959024188390063,0.04556608131031171,0.27918048376780125,0.0688627250351313,0.2042559023085092,4.174387269895637,0.4054651081081644,0.3482374531411765,0.0065435019809101935,0.03686046437346949,0.4054651081081644,0.12225232992506094,1.2267661635928206,0.3636580966745311,5.440397849691395,1.7431288160657983,1.0,10.480300186519234,0.0058385859537033605,0.02878183233364494,0.06422444549073697,0.05125084241496156,0.3185550330622918,1.7346010553881064,0
Delete Resources (person); Delete a person and all its associated information such as dependencies to all tasks the person is supposed to work on.,To add tasks as subtasks a method which indent the selected task nodes in GUI and change them to be subtasks is used. A manager of task hierarchy provides functions to update the relationship between tasks.,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.09547712524422193,1.0986122886681098,0.2668959229146602,3.984654941436034,0.34477494067625936,22.692133615582563,6.759145939408173,1.0,9.65379567059576,0.013959024188390063,0.04556608131031171,0.27918048376780125,0.0688627250351313,0.2042559023085092,4.174387269895637,0.4054651081081644,0.3482374531411765,0.005353774348017431,0.09400483729851714,1.0986122886681098,0.2816953700923148,1.0873047643244922,0.33074649237751463,5.440397849691395,1.3857697517362346,1.0,11.121992699520248,0.0031600973454847586,0.02878183233364494,0.10112311505551227,0.04492414667054068,0.14074829730487265,2.1400661634962708,0
Add/Remove Resources to Tasks Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple persons and each person could work on multiple tasks. Dependencies may also be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,The manager of task hierarchy provides a method to move a task node to a specific position.,0.4054651081081644,0.3482374531411765,0.005353774348017431,0.04657420743620582,1.0986122886681098,0.19018526755956763,2.2662285575690335,0.0,22.692133615582563,5.315324401560201,1.0,10.024436512664808,0.014797128491222163,0.1645315260084549,0.6066822681401087,0.08240167419424448,0.3217126948983062,4.174387269895637,0.4054651081081644,0.3482374531411765,0.0065435019809101935,0.03118962370062803,0.4054651081081644,0.11245578751504126,1.128823088006745,0.0,5.440397849691395,1.653943799208736,1.0,11.204592319616093,0.0009312159073334295,0.004345915418287218,0.012105806795334583,0.047516186878835694,0.03884463852450985,0.7537718023763802,0
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",To remove tasks as subtasks GanttTree2 class calls a method which dedent selected task nodes in GUI so that they will not be subtasks of their original parents tasks. An object of a class is used to remove relationship between selected tasks and their original parents and add relationship between selected tasks and their new parents.,0.4054651081081644,0.3482374531411765,0.004206536987727981,0.06995708822215228,1.0986122886681098,0.2455441032605446,2.3524505342091,0.0,22.692133615582563,5.301498019210325,1.0,9.256222577727222,0.014429046378930083,0.13724614291357753,0.6204489942939936,0.07076784310372086,0.21962860793032024,3.481240089335692,0.4054651081081644,0.3482374531411765,0.004907626485682645,0.07713217419365509,1.0986122886681098,0.2570416876835413,0.910271410180382,0.29128147668214516,5.440397849691395,1.3178406560787743,1.0,13.178201915797452,0.002730071417420425,0.02878183233364494,0.10647278527939658,0.04355547655449819,0.1750206645008918,2.1400661634962708,0
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are changed,To remove tasks as subtasks a method which dedent selected task nodes in GUI so that they will not be subtasks of their original parents tasks is used. The task tree model provides methods to remove relationship between selected tasks and their original parents and add relationship between selected tasks and their new parents.,0.4054651081081644,0.3482374531411765,0.005353774348017431,0.0,0.0,0.0,2.26805094955514,2.4469436762748065,6.423172790926732,2.4148999454207076,0.8307692307692308,9.941435197022424,0.007832459762920754,0.027588387473790242,0.15664919525841509,0.07006388987256328,0.3927273585574665,3.0757749812275272,0.4054651081081644,0.3482374531411765,0.005353774348017431,0.05025111854959049,1.0986122886681098,0.19726482555256356,0.9381541112692314,0.2573532344180263,5.440397849691395,1.3321334533965719,1.0,13.05398556810237,0.002708583436144976,0.02878183233364494,0.10292617057350908,0.04430396908726492,0.16699962288169026,2.1400661634962708,0
Delete Tasks; Delete an existing task and all its associated information such as links to other tasks or knowledge on what resources are supposed to work on them.,Milestone is a task with no duration. It has only time point of occurrence.,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.06016309587105097,1.0986122886681098,0.23101776285295464,3.217198353392868,0.0,15.567157888279706,5.401839130040936,1.0,9.763694070910587,0.01015560752208195,0.043691750067692346,0.2538901880520487,0.061276169642318606,0.33848437299099854,4.174387269895637,0.4054651081081644,0.3482374531411765,0.006199107139809657,0.13639589320603132,1.0986122886681098,0.31320908634898015,1.18208328555305,0.8003717701065813,5.440397849691395,1.4988329242179983,1.0,10.375522540909428,0.002196691710901723,0.008209179405153378,0.030753683952624122,0.056078080689575684,0.3595227414566018,2.1400661634962708,0
